"date","annee","mois","secteur","horaire","type","statut","taille","nombre","total_type_statut","commentaires"
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","ancre","18<L<24",0,0,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","ancre","24<L<45",0,0,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","ancre","L>45",0,0,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","navigation","L<8",NA,4,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","navigation","8<L<18",NA,4,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","navigation","18<L<24",NA,4,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","navigation","24<L<45",NA,4,NA
2022-07-28,2022,"juillet","Lotu",15:00:00,"Voilier","navigation","L>45",NA,4,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","ancre","L<8",18,24,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","ancre","8<L<18",6,24,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","ancre","18<L<24",0,24,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","ancre","24<L<45",0,24,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","ancre","L>45",0,24,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","navigation","L<8",NA,14,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","navigation","8<L<18",NA,14,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","navigation","18<L<24",NA,14,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","navigation","24<L<45",NA,14,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Moteur","navigation","L>45",NA,14,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","ancre","L<8",0,2,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","ancre","8<L<18",2,2,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","ancre","18<L<24",0,2,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","ancre","24<L<45",0,2,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","ancre","L>45",0,2,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","navigation","L<8",NA,3,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","navigation","8<L<18",NA,3,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","navigation","18<L<24",NA,3,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","navigation","24<L<45",NA,3,NA
2022-07-28,2022,"juillet","Lotu",17:00:00,"Voilier","navigation","L>45",NA,3,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","ancre","L<8",0,1,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","ancre","8<L<18",0,1,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","ancre","18<L<24",0,1,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","ancre","24<L<45",1,1,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","ancre","L>45",0,1,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","navigation","L<8",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","navigation","8<L<18",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","navigation","18<L<24",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","navigation","24<L<45",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Moteur","navigation","L>45",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","ancre","L<8",0,2,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","ancre","8<L<18",2,2,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","ancre","18<L<24",0,2,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","ancre","24<L<45",0,2,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","ancre","L>45",0,2,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","navigation","L<8",NA,2,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","navigation","8<L<18",NA,2,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","navigation","18<L<24",NA,2,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","navigation","24<L<45",NA,2,NA
2022-07-28,2022,"juillet","Mezzanu",09:00:00,"Voilier","navigation","L>45",NA,2,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","ancre","L<8",20,27,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","ancre","8<L<18",4,27,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","ancre","18<L<24",1,27,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","ancre","24<L<45",2,27,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","ancre","L>45",0,27,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","navigation","L<8",NA,3,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","navigation","8<L<18",NA,3,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","navigation","18<L<24",NA,3,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","navigation","24<L<45",NA,3,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Moteur","navigation","L>45",NA,3,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","ancre","L<8",0,13,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","ancre","8<L<18",12,13,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","ancre","18<L<24",1,13,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","ancre","24<L<45",0,13,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","ancre","L>45",0,13,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","navigation","L<8",NA,4,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","navigation","8<L<18",NA,4,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","navigation","18<L<24",NA,4,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","navigation","24<L<45",NA,4,NA
2022-07-28,2022,"juillet","Mezzanu",12:00:00,"Voilier","navigation","L>45",NA,4,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","ancre","L<8",0,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","ancre","8<L<18",0,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","ancre","18<L<24",0,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","ancre","24<L<45",0,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","ancre","L>45",0,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","navigation","L<8",NA,11,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","navigation","8<L<18",NA,11,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","navigation","18<L<24",NA,11,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","navigation","24<L<45",NA,11,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Moteur","navigation","L>45",NA,11,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","ancre","L<8",0,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","ancre","8<L<18",0,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","ancre","18<L<24",0,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","ancre","24<L<45",0,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","ancre","L>45",0,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","navigation","L<8",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","navigation","8<L<18",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","navigation","18<L<24",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","navigation","24<L<45",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",15:00:00,"Voilier","navigation","L>45",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","ancre","L<8",25,39,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","ancre","8<L<18",11,39,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","ancre","18<L<24",1,39,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","ancre","24<L<45",2,39,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","ancre","L>45",0,39,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","navigation","L<8",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","navigation","8<L<18",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","navigation","18<L<24",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","navigation","24<L<45",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Moteur","navigation","L>45",NA,6,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","ancre","L<8",0,12,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","ancre","8<L<18",10,12,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","ancre","18<L<24",2,12,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","ancre","24<L<45",0,12,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","ancre","L>45",0,12,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","navigation","L<8",NA,2,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","navigation","8<L<18",NA,2,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","navigation","18<L<24",NA,2,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","navigation","24<L<45",NA,2,NA
2022-07-28,2022,"juillet","Mezzanu",17:00:00,"Voilier","navigation","L>45",NA,2,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","ancre","L<8",2,2,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","ancre","8<L<18",0,2,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","ancre","18<L<24",0,2,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","ancre","24<L<45",0,2,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","ancre","L>45",0,2,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","navigation","L<8",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","navigation","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","navigation","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","navigation","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Moteur","navigation","L>45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","ancre","L<8",44,46,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","ancre","8<L<18",1,46,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","ancre","18<L<24",1,46,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","ancre","24<L<45",0,46,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","ancre","L>45",0,46,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","navigation","L<8",NA,4,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","navigation","8<L<18",NA,4,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","navigation","18<L<24",NA,4,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","navigation","24<L<45",NA,4,NA
2022-07-28,2022,"juillet","Saleccia",09:00:00,"Voilier","navigation","L>45",NA,4,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","ancre","L<8",0,11,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","ancre","8<L<18",10,11,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","ancre","18<L<24",1,11,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","ancre","24<L<45",0,11,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","ancre","L>45",0,11,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","navigation","L<8",NA,14,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","navigation","8<L<18",NA,14,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","navigation","18<L<24",NA,14,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","navigation","24<L<45",NA,14,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Moteur","navigation","L>45",NA,14,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","ancre","L<8",0,9,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","ancre","8<L<18",8,9,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","ancre","18<L<24",1,9,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","ancre","24<L<45",0,9,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","ancre","L>45",0,9,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","navigation","L<8",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","navigation","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","navigation","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","navigation","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",12:00:00,"Voilier","navigation","L>45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","ancre","L<8",0,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","ancre","8<L<18",0,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","ancre","18<L<24",0,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","ancre","24<L<45",0,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","ancre","L>45",0,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","navigation","L<8",NA,7,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","navigation","8<L<18",NA,7,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","navigation","18<L<24",NA,7,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","navigation","24<L<45",NA,7,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Moteur","navigation","L>45",NA,7,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","ancre","L<8",0,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","ancre","8<L<18",0,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","ancre","18<L<24",0,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","ancre","24<L<45",0,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","ancre","L>45",0,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","navigation","L<8",NA,3,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","navigation","8<L<18",NA,3,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","navigation","18<L<24",NA,3,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","navigation","24<L<45",NA,3,NA
2022-07-28,2022,"juillet","Saleccia",15:00:00,"Voilier","navigation","L>45",NA,3,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","ancre","L<8",28,42,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","ancre","8<L<18",12,42,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","ancre","18<L<24",1,42,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","ancre","24<L<45",1,42,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","ancre","L>45",0,42,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","bouee","L>45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","navigation","L<8",NA,5,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","navigation","8<L<18",NA,5,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","navigation","18<L<24",NA,5,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","navigation","24<L<45",NA,5,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Moteur","navigation","L>45",NA,5,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Voilier","ancre","L<8",0,10,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Voilier","ancre","8<L<18",8,10,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Voilier","ancre","18<L<24",2,10,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Voilier","ancre","24<L<45",0,10,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Voilier","ancre","L>45",0,10,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Voilier","bouee","L<8",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2022-07-28,2022,"juillet","Saleccia",17:00:00,"Voilier","bouee","L>45",NA,0,NA
