"date";"annee";"mois";"jour";"secteur";"horaire";"societes";"nombre_arrivees";"nombre_de_personnes";"ponton";"chenal";"observateurs";"commentaires";"commentaires_secteur"
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Taxi boat (popeye/saleccia)";1;6;0;1;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Particuliers";5;12;0;5;NA;"1 intention de debarquer au ponton";NA
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Kayak";1;1;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Paddle";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";12:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"U Saleccia";1;175;1;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Taxi boat (popeye/saleccia)";1;4;0;1;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Taxi plage";1;2;0;1;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Particuliers";1;4;0;1;NA;"1 intention de debarquer au ponton";NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Jet ski";2;3;0;2;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Kayak";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Paddle";1;1;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";13:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"U Saleccia";1;62;1;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Taxi plage";1;12;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Particuliers";4;21;0;4;NA;"1 intention de debarquer au ponton";NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Kayak";1;2;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Paddle";1;1;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";14:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"U Saleccia";1;71;1;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Taxi plage";1;4;0;1;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Particuliers";6;33;0;6;NA;"9 intentions de debarquer au ponton (donc 3 bateaux arrives au ponton et repartis de la plage) + anarchie en zone de baignade (bateaux venant beacher a l'interieur de la zone + baigneurs dans le chenal)";NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Kayak";1;2;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Paddle";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";15:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"U Saleccia";1;18;1;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Particuliers";0;0;0;0;NA;"1 intention de debarquer au ponton";NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Jet ski";1;1;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Kayak";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Paddle";1;1;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"U Saleccia";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Particuliers";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Kayak";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Paddle";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Lotu";16:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Taxi beach";1;8;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Taxi boat (popeye/saleccia)";2;21;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Taxi plage";1;11;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Mare e Stagnu";1;11;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Speed boat";1;10;NA;NA;NA;"Malfalcu (Jaune et noir)";NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Autres societes";2;18;NA;NA;NA;"Isula Balagne";NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Jet ski";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Kayak";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Paddle";0;0;NA;NA;NA;"8 paddle sur la plage";NA
2020-08-13;2020;"aout";13;"Saleccia";09:00:00;"Autres activites";1;5;NA;NA;NA;"VTT (1 sensibilisation)";NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Taxi beach";1;12;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Taxi boat (popeye/saleccia)";2;24;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Taxi plage";1;6;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Mare e Stagnu";2;24;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Quadrimarant";1;12;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Speed boat";1;12;NA;NA;NA;"Malfalcu";NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Particuliers";5;21;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Jet ski";3;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Kayak";2;2;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Paddle";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";10:00:00;"Autres activites";0;0;NA;NA;NA;"2 randonneurs avec harpon";NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Taxi boat (popeye/saleccia)";3;33;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Taxi plage";1;11;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Mare e Stagnu";2;22;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Quadrimarant";1;8;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Speed boat";2;22;NA;NA;NA;"Malfalcu";NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Particuliers";6;16;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Jet ski";3;5;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Kayak";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Paddle";8;8;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";11:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Taxi boat (popeye/saleccia)";3;34;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Taxi plage";1;10;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Mare e Stagnu";2;17;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Quadrimarant";1;8;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Speed boat";1;12;NA;NA;NA;"Malfalcu";NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Particuliers";5;10;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Jet ski";2;4;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Kayak";3;4;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Paddle";6;8;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";12:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Taxi boat (popeye/saleccia)";2;24;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Taxi plage";1;10;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Mare e Stagnu";2;15;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Quadrimarant";1;12;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Speed boat";1;12;NA;NA;NA;"Malfalcu";NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Particuliers";4;4;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Jet ski";2;3;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Kayak";2;4;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Paddle";1;2;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";13:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Taxi beach";1;14;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Taxi boat (popeye/saleccia)";2;20;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Taxi plage";1;4;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Mare e Stagnu";2;24;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Quadrimarant";1;10;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Speed boat";1;12;NA;NA;NA;"Malfalcu";NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Jet ski";1;3;NA;NA;NA;"Un jet allant trop vite dans zone des 300 m";NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Kayak";2;4;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Paddle";2;2;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";14:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Taxi beach";1;14;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Taxi boat (popeye/saleccia)";2;18;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Taxi plage";1;8;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Mare e Stagnu";2;23;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Quadrimarant";1;12;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Speed boat";1;12;NA;NA;NA;"Malfalcu";NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Particuliers";2;6;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Jet ski";3;7;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Kayak";1;2;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Paddle";1;1;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";15:00:00;"Autres activites";1;0;NA;NA;NA;"planche a voile";NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Taxi boat (popeye/saleccia)";3;34;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Taxi plage";2;14;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Quadrimarant";1;5;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Speed boat";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Autres societes";1;12;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Particuliers";1;1;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Jet ski";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Kayak";1;2;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Paddle";2;4;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";16:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Taxi boat (popeye/saleccia)";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Speed boat";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Jet ski";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Kayak";0;0;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Paddle";2;3;NA;NA;NA;NA;NA
2020-08-13;2020;"aout";13;"Saleccia";17:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"U Saleccia";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Taxi plage";1;2;0;1;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Quadrimarant";1;3;0;1;NA;"06.37.90.26.57";NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Particuliers";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Kayak";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Paddle";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";09:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"U Saleccia";1;192;1;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Taxi plage";1;6;0;1;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Quadrimarant";1;9;1;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Particuliers";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Kayak";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Paddle";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";10:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"U Saleccia";1;128;1;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Autres societes";1;4;0;1;NA;"Plaisance location - Ile Rousse (Christophe 06.51.81.96.24) : tentative ponton";NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Particuliers";4;16;0;4;NA;"Parmis les 4, je soupconne un pro de Mare Stagnu. 2 tentatives ponton";NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Jet ski";2;4;0;2;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Kayak";2;4;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Paddle";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";11:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"U Saleccia";1;58;1;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Quadrimarant";1;3;0;1;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Particuliers";1;NA;0;0;NA;"1 tentative ponton";NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Jet ski";2;4;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Kayak";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Paddle";2;3;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";12:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";13:00:00;"U Saleccia";1;64;1;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";13:00:00;"Taxi beach";1;4;0;1;NA;"1 tentative ponton";NA
2020-09-09;2020;"septembre";9;"Lotu";13:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";13:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";13:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";13:00:00;"Quadrimarant";0;0;0;0;NA;"Virulent - Recup 3 pers au ponton malgre la prevention";NA
2020-09-09;2020;"septembre";9;"Lotu";13:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";13:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2020-09-09;2020;"septembre";9;"Lotu";13:00:00;"Particuliers";2;3;1;1;NA;"1 tentative ponton echouee (go chenal) + 1 tentative ponton reussie";NA
2020-09-09;2020;"septembre";9;"Lotu";13:00:00;"Jet ski";0;0;0;0;NA;NA;NA
